,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
WDFY1,1.0,0.0,0.0,0.0,25.0
ELF1,0.0,0.0,1.0,0.0,25.0
IL15RA,1.0,0.0,0.0,0.0,25.0
PRDM1,0.0,1.0,0.0,0.0,25.0
ATG7,0.0,1.0,0.0,0.0,25.0
SAMD9L,1.0,0.0,0.0,0.0,25.0
CFAP161,1.0,0.0,0.0,0.0,25.0
RAB20,0.0,0.0,0.0,1.0,25.0
CHFR,0.0,0.0,1.0,0.0,25.0
CLEC5A,1.0,0.0,0.0,0.0,25.0
CLIP2,0.0,0.0,0.0,1.0,25.0
REST,1.0,0.0,0.0,0.0,25.0
PER1,0.0,0.0,0.0,1.0,25.0
CPEB2,0.0,1.0,0.0,0.0,25.0
CPNE2,1.0,0.0,0.0,0.0,25.0
PDCD4,0.0,1.0,0.0,0.0,25.0
RPS6KA4,0.0,1.0,0.0,0.0,25.0
RSAD1,1.0,0.0,0.0,0.0,25.0
PAN2,1.0,0.0,0.0,0.0,25.0
CASP8,0.0,1.0,0.0,0.0,25.0
ATOH8,1.0,0.0,0.0,0.0,25.0
SEC22B,1.0,0.0,0.0,0.0,25.0
CSE1L,1.0,0.0,0.0,0.0,25.0
CASD1,0.0,1.0,0.0,0.0,25.0
OPHN1,0.0,1.0,0.0,0.0,25.0
NUB1,0.0,1.0,0.0,0.0,25.0
CTSV,0.0,1.0,0.0,0.0,25.0
NFATC2IP,1.0,0.0,0.0,0.0,25.0
NEPRO,1.0,0.0,0.0,0.0,25.0
STX6,0.0,1.0,0.0,0.0,25.0
C16orf72,0.0,0.0,0.0,1.0,25.0
DDX60L,0.0,1.0,0.0,0.0,25.0
PROX1,1.0,0.0,0.0,0.0,25.0
MLF2,1.0,0.0,0.0,0.0,25.0
MPP1,1.0,0.0,0.0,0.0,25.0
